îCà”ä˙ä‘É_ÉÄèîó åüçıåãâ 
êÖånñº,ãgñÏêÏ
âÕêÏñº,ãgñÏêÏ
äœë™èäñº,ëÅñæâYÉ_ÉÄÅiã@ç\Åj
äœë™èäãLçÜ,1368080700010
#
#îNåéì˙,éûçè,ó¨àÊïΩãœâJó ,ó¨àÊïΩãœâJó ëÆê´,íôêÖó ,íôêÖó ëÆê´,ó¨ì¸ó ,ó¨ì¸ó ëÆê´,ï˙ó¨ó ,ï˙ó¨ó ëÆê´,íôêÖó¶,íôêÖó¶ëÆê´
#ëÆê´Å@$:åáë™ -:ñ¢éÛêM
#
2020/2/1,01:00,0.0, ,143760, ,18.07, ,0.00, ,100.0, 
2020/2/1,02:00,0.0, ,143860, ,8.64, ,0.00, ,100.0, 
2020/2/1,03:00,0.0, ,143910, ,23.60, ,0.00, ,100.0, 
2020/2/1,04:00,0.0, ,143970, ,17.29, ,0.00, ,100.0, 
2020/2/1,05:00,0.0, ,144070, ,19.40, ,0.00, ,100.0, 
2020/2/1,06:00,0.0, ,144120, ,18.00, ,0.00, ,100.0, 
2020/2/1,07:00,0.0, ,144120, ,24.90, ,27.40, ,100.0, 
2020/2/1,08:00,0.0, ,144020, ,28.26, ,55.90, ,100.0, 
2020/2/1,09:00,0.0, ,143860, ,22.05, ,61.50, ,100.0, 
2020/2/1,10:00,0.0, ,143910, ,14.57, ,0.00, ,100.0, 
2020/2/1,11:00,0.0, ,143970, ,16.36, ,0.00, ,100.0, 
2020/2/1,12:00,0.0, ,144020, ,14.96, ,0.00, ,100.0, 
2020/2/1,13:00,0.0, ,144070, ,17.30, ,0.00, ,100.0, 
2020/2/1,14:00,0.0, ,144170, ,22.92, ,0.00, ,100.0, 
2020/2/1,15:00,0.0, ,144220, ,18.71, ,0.00, ,100.0, 
2020/2/1,16:00,0.0, ,144270, ,17.78, ,0.00, ,100.0, 
2020/2/1,17:00,0.0, ,144270, ,14.24, ,27.00, ,100.0, 
2020/2/1,18:00,0.0, ,144170, ,30.79, ,57.00, ,100.0, 
2020/2/1,19:00,0.0, ,144020, ,20.87, ,61.50, ,100.0, 
2020/2/1,20:00,0.0, ,143860, ,17.66, ,62.90, ,100.0, 
2020/2/1,21:00,0.0, ,143710, ,21.07, ,62.70, ,100.0, 
2020/2/1,22:00,0.0, ,143560, ,16.88, ,62.60, ,100.0, 
2020/2/1,23:00,0.0, ,143560, ,17.04, ,0.00, ,100.0, 
2020/2/1,24:00,0.0, ,143610, ,1.17, ,0.00, ,100.0, 
2020/2/2,01:00,0.0, ,143660, ,18.44, ,0.00, ,100.0, 
2020/2/2,02:00,0.0, ,143710, ,17.51, ,0.00, ,100.0, 
2020/2/2,03:00,0.0, ,143760, ,12.38, ,0.00, ,100.0, 
2020/2/2,04:00,0.0, ,143860, ,20.55, ,0.00, ,100.0, 
2020/2/2,05:00,0.0, ,143910, ,18.69, ,0.00, ,100.0, 
2020/2/2,06:00,0.0, ,143970, ,14.25, ,0.00, ,100.0, 
2020/2/2,07:00,0.0, ,143970, ,22.73, ,27.10, ,100.0, 
2020/2/2,08:00,0.0, ,143860, ,29.70, ,56.00, ,100.0, 
2020/2/2,09:00,0.0, ,143710, ,19.65, ,61.70, ,100.0, 
2020/2/2,10:00,0.0, ,143710, ,12.35, ,0.00, ,100.0, 
2020/2/2,11:00,0.0, ,143760, ,8.41, ,0.00, ,100.0, 
2020/2/2,12:00,0.0, ,143810, ,18.45, ,0.00, ,100.0, 
2020/2/2,13:00,0.0, ,143910, ,14.02, ,0.00, ,100.0, 
2020/2/2,14:00,0.0, ,143910, ,15.19, ,0.00, ,100.0, 
2020/2/2,15:00,0.0, ,144020, ,16.83, ,0.00, ,100.0, 
2020/2/2,16:00,0.0, ,144070, ,17.77, ,0.00, ,100.0, 
2020/2/2,17:00,0.0, ,144070, ,21.04, ,27.00, ,100.0, 
2020/2/2,18:00,0.0, ,143970, ,28.22, ,57.00, ,100.0, 
2020/2/2,19:00,0.0, ,143810, ,20.40, ,61.90, ,100.0, 
2020/2/2,20:00,0.0, ,143660, ,18.60, ,62.80, ,100.0, 
2020/2/2,21:00,0.0, ,143510, ,16.72, ,55.40, ,100.0, 
2020/2/2,22:00,0.0, ,143510, ,12.32, ,0.00, ,100.0, 
2020/2/2,23:00,0.0, ,143560, ,1.17, ,0.00, ,100.0, 
2020/2/2,24:00,0.0, ,143610, ,16.33, ,0.00, ,100.0, 
2020/2/3,01:00,0.0, ,143660, ,16.80, ,0.00, ,100.0, 
2020/2/3,02:00,0.0, ,143710, ,13.77, ,0.00, ,100.0, 
2020/2/3,03:00,0.0, ,143760, ,17.75, ,0.00, ,100.0, 
2020/2/3,04:00,0.0, ,143810, ,15.64, ,0.00, ,100.0, 
2020/2/3,05:00,0.0, ,143910, ,15.42, ,0.00, ,100.0, 
2020/2/3,06:00,0.0, ,143970, ,17.29, ,12.40, ,100.0, 
2020/2/3,07:00,0.0, ,143970, ,25.96, ,41.60, ,100.0, 
2020/2/3,08:00,0.0, ,143810, ,22.42, ,56.60, ,100.0, 
2020/2/3,09:00,0.0, ,143660, ,17.34, ,38.40, ,100.0, 
2020/2/3,10:00,0.0, ,143660, ,7.50, ,0.00, ,100.0, 
2020/2/3,11:00,0.0, ,143710, ,9.81, ,0.00, ,100.0, 
2020/2/3,12:00,0.0, ,143760, ,17.05, ,0.00, ,100.0, 
2020/2/3,13:00,0.0, ,143810, ,11.91, ,0.00, ,100.0, 
2020/2/3,14:00,0.0, ,143910, ,20.56, ,0.00, ,100.0, 
2020/2/3,15:00,0.0, ,143970, ,13.55, ,0.00, ,100.0, 
2020/2/3,16:00,0.0, ,144020, ,16.59, ,0.00, ,100.0, 
2020/2/3,17:00,0.0, ,144020, ,22.20, ,27.00, ,100.0, 
2020/2/3,18:00,0.0, ,143860, ,14.38, ,57.60, ,100.0, 
2020/2/3,19:00,0.0, ,143660, ,12.20, ,61.40, ,100.0, 
2020/2/3,20:00,0.0, ,143460, ,11.23, ,61.90, ,100.0, 
2020/2/3,21:00,0.0, ,143310, ,13.68, ,55.60, ,100.0, 
2020/2/3,22:00,0.0, ,143310, ,3.50, ,0.00, ,100.0, 
2020/2/3,23:00,0.0, ,143310, ,0.00, ,0.00, ,100.0, 
2020/2/3,24:00,0.0, ,143360, ,13.52, ,0.00, ,100.0, 
2020/2/4,01:00,0.0, ,143410, ,2.10, ,0.00, ,100.0, 
2020/2/4,02:00,0.0, ,143410, ,12.36, ,0.00, ,100.0, 
2020/2/4,03:00,0.0, ,143410, ,0.00, ,0.00, ,100.0, 
2020/2/4,04:00,0.0, ,143460, ,5.13, ,0.00, ,100.0, 
2020/2/4,05:00,0.0, ,143460, ,8.86, ,0.00, ,100.0, 
2020/2/4,06:00,0.0, ,143460, ,0.00, ,13.40, ,100.0, 
2020/2/4,07:00,0.0, ,143460, ,14.20, ,41.60, ,100.0, 
2020/2/4,08:00,0.0, ,143260, ,17.49, ,56.40, ,100.0, 
2020/2/4,09:00,0.0, ,143110, ,6.57, ,39.40, ,100.0, 
2020/2/4,10:00,0.0, ,143110, ,9.49, ,0.00, ,100.0, 
