îCà”ä˙ä‘É_ÉÄèîó åüçıåãâ 
êÖånñº,ãgñÏêÏ
âÕêÏñº,ãgñÏêÏ
äœë™èäñº,ëÅñæâYÉ_ÉÄÅiã@ç\Åj
äœë™èäãLçÜ,1368080700010
#
#îNåéì˙,éûçè,ó¨àÊïΩãœâJó ,ó¨àÊïΩãœâJó ëÆê´,íôêÖó ,íôêÖó ëÆê´,ó¨ì¸ó ,ó¨ì¸ó ëÆê´,ï˙ó¨ó ,ï˙ó¨ó ëÆê´,íôêÖó¶,íôêÖó¶ëÆê´
#ëÆê´Å@$:åáë™ -:ñ¢éÛêM
#
2022/12/1,01:00,0.0, ,167320, ,10.69, ,0.00, ,100.0, 
2022/12/1,02:00,0.0, ,167380, ,14.01, ,0.00, ,100.0, 
2022/12/1,03:00,0.0, ,167430, ,1.53, ,0.00, ,100.0, 
2022/12/1,04:00,0.0, ,167430, ,15.03, ,0.00, ,100.0, 
2022/12/1,05:00,0.0, ,167430, ,0.00, ,0.00, ,100.0, 
2022/12/1,06:00,0.0, ,167430, ,0.00, ,0.00, ,100.0, 
2022/12/1,07:00,0.0, ,167430, ,0.00, ,0.00, ,100.0, 
2022/12/1,08:00,0.0, ,167430, ,0.00, ,0.00, ,100.0, 
2022/12/1,09:00,0.0, ,167430, ,0.00, ,0.00, ,100.0, 
2022/12/1,10:00,0.0, ,167490, ,13.24, ,0.00, ,100.0, 
2022/12/1,11:00,0.0, ,167540, ,14.26, ,0.00, ,100.0, 
2022/12/1,12:00,0.0, ,167600, ,16.05, ,0.00, ,100.0, 
2022/12/1,13:00,0.0, ,167650, ,5.86, ,0.00, ,100.0, 
2022/12/1,14:00,0.0, ,167710, ,19.11, ,0.00, ,100.0, 
2022/12/1,15:00,0.0, ,167760, ,11.21, ,0.00, ,100.0, 
2022/12/1,16:00,0.0, ,167760, ,11.99, ,0.00, ,100.0, 
2022/12/1,17:00,0.0, ,167820, ,3.08, ,19.30, ,100.0, 
2022/12/1,18:00,0.0, ,167760, ,22.02, ,47.40, ,100.0, 
2022/12/1,19:00,0.0, ,167600, ,13.71, ,56.90, ,100.0, 
2022/12/1,20:00,0.0, ,167430, ,13.27, ,59.40, ,100.0, 
