îCà”ä˙ä‘É_ÉÄèîó åüçıåãâ 
êÖånñº,ãgñÏêÏ
âÕêÏñº,ãgñÏêÏ
äœë™èäñº,ëÅñæâYÉ_ÉÄÅiã@ç\Åj
äœë™èäãLçÜ,1368080700010
#
#îNåéì˙,éûçè,ó¨àÊïΩãœâJó ,ó¨àÊïΩãœâJó ëÆê´,íôêÖó ,íôêÖó ëÆê´,ó¨ì¸ó ,ó¨ì¸ó ëÆê´,ï˙ó¨ó ,ï˙ó¨ó ëÆê´,íôêÖó¶,íôêÖó¶ëÆê´
#ëÆê´Å@$:åáë™ -:ñ¢éÛêM
#
2004/7/1,01:00,0.0, ,196020, ,24.06, ,55.70, ,100.0, 
2004/7/1,02:00,0.0, ,195900, ,25.31, ,55.70, ,100.0, 
2004/7/1,03:00,0.0, ,195780, ,29.13, ,56.10, ,100.0, 
2004/7/1,04:00,0.0, ,195660, ,29.10, ,55.60, ,100.0, 
2004/7/1,05:00,0.0, ,195600, ,23.20, ,55.50, ,100.0, 
2004/7/1,06:00,0.0, ,195480, ,28.08, ,56.00, ,100.0, 
2004/7/1,07:00,0.0, ,195360, ,19.52, ,55.30, ,100.0, 
2004/7/1,08:00,0.0, ,195240, ,28.11, ,55.70, ,100.0, 
2004/7/1,09:00,0.0, ,195120, ,29.03, ,55.80, ,100.0, 
2004/7/1,10:00,0.0, ,195000, ,29.22, ,55.70, ,100.0, 
2004/7/1,11:00,0.0, ,194880, ,22.32, ,55.80, ,100.0, 
2004/7/1,12:00,0.0, ,194760, ,24.38, ,55.60, ,100.0, 
2004/7/1,13:00,0.0, ,194700, ,28.65, ,55.60, ,100.0, 
2004/7/1,14:00,0.0, ,194580, ,32.05, ,55.70, ,100.0, 
2004/7/1,15:00,0.0, ,194460, ,17.85, ,56.20, ,100.0, 
2004/7/1,16:00,0.0, ,194340, ,27.00, ,56.00, ,100.0, 
2004/7/1,17:00,0.0, ,194220, ,29.75, ,56.00, ,100.0, 
2004/7/1,18:00,0.0, ,194100, ,23.56, ,55.70, ,100.0, 
2004/7/1,19:00,0.0, ,194040, ,29.96, ,56.00, ,100.0, 
2004/7/1,20:00,0.0, ,193920, ,24.19, ,55.80, ,100.0, 
2004/7/1,21:00,0.0, ,193800, ,28.65, ,55.70, ,100.0, 
2004/7/1,22:00,0.0, ,193690, ,20.97, ,55.90, ,100.0, 
2004/7/1,23:00,0.0, ,193570, ,24.00, ,55.80, ,100.0, 
2004/7/1,24:00,0.0, ,193450, ,26.44, ,56.00, ,100.0, 
2004/7/2,01:00,0.0, ,193330, ,20.49, ,56.20, ,100.0, 
2004/7/2,02:00,0.0, ,193210, ,29.04, ,55.90, ,100.0, 
2004/7/2,03:00,0.0, ,193090, ,12.70, ,56.00, ,100.0, 
2004/7/2,04:00,0.0, ,192970, ,22.05, ,55.90, ,100.0, 
2004/7/2,05:00,0.0, ,192850, ,23.84, ,56.00, ,100.0, 
2004/7/2,06:00,0.0, ,192730, ,19.51, ,56.10, ,100.0, 
2004/7/2,07:00,0.0, ,192550, ,18.55, ,56.00, ,100.0, 
2004/7/2,08:00,0.0, ,192440, ,22.50, ,56.40, ,100.0, 
2004/7/2,09:00,0.0, ,192320, ,25.79, ,55.90, ,100.0, 
2004/7/2,10:00,0.0, ,192200, ,24.67, ,56.10, ,100.0, 
2004/7/2,11:00,0.0, ,192080, ,16.73, ,56.30, ,100.0, 
2004/7/2,12:00,0.0, ,191960, ,23.59, ,56.20, ,100.0, 
