îCà”ä˙ä‘É_ÉÄèîó åüçıåãâ 
êÖånñº,ãgñÏêÏ
âÕêÏñº,ãgñÏêÏ
äœë™èäñº,ëÅñæâYÉ_ÉÄÅiã@ç\Åj
äœë™èäãLçÜ,1368080700010
#
#îNåéì˙,éûçè,ó¨àÊïΩãœâJó ,ó¨àÊïΩãœâJó ëÆê´,íôêÖó ,íôêÖó ëÆê´,ó¨ì¸ó ,ó¨ì¸ó ëÆê´,ï˙ó¨ó ,ï˙ó¨ó ëÆê´,íôêÖó¶,íôêÖó¶ëÆê´
#ëÆê´Å@$:åáë™ -:ñ¢éÛêM
#
2013/10/1,01:00,0.0, ,169810, ,15.40, ,0.00, ,97.4, 
2013/10/1,02:00,0.0, ,169810, ,0.00, ,0.00, ,97.4, 
2013/10/1,03:00,0.0, ,169810, ,0.00, ,0.00, ,97.3, 
2013/10/1,04:00,0.0, ,169860, ,11.81, ,0.00, ,97.3, 
2013/10/1,05:00,0.0, ,169860, ,3.59, ,0.00, ,97.3, 
2013/10/1,06:00,0.0, ,169860, ,0.00, ,0.00, ,97.3, 
2013/10/1,07:00,0.0, ,169860, ,0.00, ,0.00, ,97.2, 
2013/10/1,08:00,0.0, ,169860, ,0.00, ,0.00, ,97.2, 
2013/10/1,09:00,0.0, ,169860, ,0.00, ,0.00, ,97.2, 
2013/10/1,10:00,0.0, ,169920, ,14.12, ,3.90, ,97.2, 
2013/10/1,11:00,0.0, ,169860, ,11.73, ,29.40, ,97.1, 
2013/10/1,12:00,0.0, ,169810, ,11.02, ,27.60, ,97.1, 
2013/10/1,13:00,0.0, ,169810, ,6.61, ,19.20, ,97.0, 
2013/10/1,14:00,0.0, ,169750, ,14.30, ,29.40, ,97.0, 
2013/10/1,15:00,0.0, ,169640, ,12.22, ,43.50, ,96.8, 
2013/10/1,16:00,0.0, ,169590, ,7.19, ,29.30, ,96.8, 
2013/10/1,17:00,0.0, ,169530, ,9.90, ,29.30, ,96.7, 
2013/10/1,18:00,0.0, ,169420, ,11.52, ,28.90, ,96.6, 
2013/10/1,19:00,0.0, ,169360, ,9.71, ,21.90, ,96.5, 
2013/10/1,20:00,0.0, ,169360, ,0.99, ,0.00, ,96.5, 
2013/10/1,21:00,0.0, ,169360, ,0.00, ,0.00, ,96.5, 
2013/10/1,22:00,0.0, ,169420, ,11.02, ,0.00, ,96.5, 
2013/10/1,23:00,0.0, ,169420, ,4.36, ,0.00, ,96.5, 
2013/10/1,24:00,0.0, ,169480, ,2.31, ,0.00, ,96.5, 
2013/10/2,01:00,0.0, ,169480, ,13.07, ,0.00, ,96.4, 
2013/10/2,02:00,0.0, ,169480, ,0.00, ,0.00, ,96.4, 
2013/10/2,03:00,0.0, ,169480, ,0.00, ,0.00, ,96.4, 
2013/10/2,04:00,0.0, ,169480, ,0.00, ,0.00, ,96.4, 
2013/10/2,05:00,0.0, ,169530, ,7.18, ,0.00, ,96.4, 
2013/10/2,06:00,0.0, ,169530, ,8.20, ,0.00, ,96.3, 
2013/10/2,07:00,0.0, ,169530, ,0.00, ,0.00, ,96.3, 
2013/10/2,08:00,0.0, ,169530, ,0.00, ,0.00, ,96.3, 
2013/10/2,09:00,0.0, ,169530, ,0.00, ,0.00, ,96.2, 
2013/10/2,10:00,0.0, ,169590, ,4.87, ,0.00, ,96.3, 
2013/10/2,11:00,0.0, ,169590, ,10.52, ,0.00, ,96.2, 
2013/10/2,12:00,0.0, ,169640, ,9.75, ,0.00, ,96.2, 
2013/10/2,13:00,0.0, ,169640, ,5.65, ,2.90, ,96.2, 
2013/10/2,14:00,0.0, ,169640, ,12.58, ,25.10, ,96.2, 
2013/10/2,15:00,0.0, ,169530, ,20.17, ,43.90, ,96.1, 
2013/10/2,16:00,0.0, ,169420, ,12.28, ,43.80, ,96.0, 
2013/10/2,17:00,0.0, ,169310, ,11.81, ,43.90, ,95.9, 
2013/10/2,18:00,0.0, ,169200, ,9.59, ,43.80, ,95.8, 
2013/10/2,19:00,0.0, ,169030, ,7.76, ,46.40, ,95.6, 
2013/10/2,20:00,0.0, ,168980, ,7.39, ,19.40, ,95.6, 
2013/10/2,21:00,0.0, ,168980, ,2.79, ,0.00, ,95.5, 
2013/10/2,22:00,0.0, ,168980, ,0.00, ,0.00, ,95.5, 
2013/10/2,23:00,0.0, ,168980, ,0.00, ,0.00, ,95.5, 
2013/10/2,24:00,0.0, ,168980, ,0.00, ,0.00, ,95.4, 
2013/10/3,01:00,0.0, ,169030, ,9.22, ,0.00, ,95.4, 
2013/10/3,02:00,0.0, ,169030, ,6.14, ,0.00, ,95.4, 
2013/10/3,03:00,0.0, ,169030, ,0.00, ,0.00, ,95.4, 
2013/10/3,04:00,0.0, ,169030, ,0.00, ,0.00, ,95.4, 
2013/10/3,05:00,0.0, ,169030, ,0.00, ,0.00, ,95.3, 
2013/10/3,06:00,0.0, ,169030, ,0.00, ,0.00, ,95.3, 
2013/10/3,07:00,0.0, ,169090, ,5.63, ,0.00, ,95.3, 
2013/10/3,08:00,0.0, ,169090, ,9.73, ,0.00, ,95.3, 
2013/10/3,09:00,0.0, ,169090, ,0.00, ,0.00, ,95.2, 
2013/10/3,10:00,0.0, ,169090, ,0.00, ,0.00, ,95.2, 
2013/10/3,11:00,0.0, ,169140, ,8.45, ,0.00, ,95.2, 
