îCà”ä˙ä‘É_ÉÄèîó åüçıåãâ 
êÖånñº,ãgñÏêÏ
âÕêÏñº,ãgñÏêÏ
äœë™èäñº,ëÅñæâYÉ_ÉÄÅiã@ç\Åj
äœë™èäãLçÜ,1368080700010
#
#îNåéì˙,éûçè,ó¨àÊïΩãœâJó ,ó¨àÊïΩãœâJó ëÆê´,íôêÖó ,íôêÖó ëÆê´,ó¨ì¸ó ,ó¨ì¸ó ëÆê´,ï˙ó¨ó ,ï˙ó¨ó ëÆê´,íôêÖó¶,íôêÖó¶ëÆê´
#ëÆê´Å@$:åáë™ -:ñ¢éÛêM
#
2008/6/1,01:00,0.0, ,188540, ,27.54, ,0.00, ,100.0, 
2008/6/1,02:00,0.0, ,188660, ,31.57, ,0.00, ,100.0, 
2008/6/1,03:00,0.0, ,188770, ,28.31, ,0.00, ,100.0, 
2008/6/1,04:00,0.0, ,188890, ,26.14, ,0.00, ,100.0, 
2008/6/1,05:00,0.0, ,188950, ,27.23, ,0.00, ,100.0, 
2008/6/1,06:00,0.0, ,189070, ,28.32, ,0.00, ,100.0, 
2008/6/1,07:00,0.0, ,189190, ,25.62, ,2.80, ,100.0, 
2008/6/1,08:00,0.0, ,189190, ,34.72, ,29.20, ,100.0, 
2008/6/1,09:00,0.0, ,189130, ,38.96, ,58.40, ,100.0, 
2008/6/1,10:00,0.0, ,189010, ,32.46, ,58.40, ,100.0, 
2008/6/1,11:00,0.0, ,188890, ,31.17, ,58.80, ,100.0, 
2008/6/1,12:00,0.0, ,188770, ,21.39, ,58.70, ,100.0, 
2008/6/1,13:00,0.0, ,188660, ,29.30, ,58.80, ,100.0, 
2008/6/1,14:00,0.0, ,188600, ,29.87, ,58.80, ,100.0, 
2008/6/1,15:00,0.0, ,188420, ,24.74, ,58.40, ,100.0, 
2008/6/1,16:00,0.0, ,188360, ,26.47, ,33.60, ,99.9, 
2008/6/1,17:00,0.0, ,188300, ,18.91, ,18.10, ,99.9, 
2008/6/1,18:00,0.0, ,188300, ,12.41, ,18.00, ,99.9, 
2008/6/1,19:00,0.0, ,188360, ,26.12, ,25.70, ,99.9, 
2008/6/1,20:00,0.0, ,188360, ,30.81, ,19.20, ,99.9, 
2008/6/1,21:00,0.0, ,188360, ,21.92, ,1.80, ,99.9, 
2008/6/1,22:00,0.0, ,188420, ,14.45, ,0.00, ,100.0, 
2008/6/1,23:00,0.0, ,188480, ,21.22, ,0.00, ,100.0, 
2008/6/1,24:00,0.0, ,188600, ,28.57, ,0.00, ,100.0, 
2008/6/2,01:00,0.0, ,188720, ,21.77, ,0.00, ,100.0, 
2008/6/2,02:00,0.0, ,188720, ,20.41, ,0.00, ,100.0, 
2008/6/2,03:00,0.0, ,188830, ,20.69, ,0.00, ,100.0, 
2008/6/2,04:00,0.0, ,188890, ,21.79, ,0.00, ,100.0, 
2008/6/2,05:00,0.0, ,189010, ,25.06, ,0.00, ,100.0, 
2008/6/2,06:00,0.0, ,189070, ,24.78, ,0.00, ,100.0, 
2008/6/2,07:00,0.0, ,189190, ,25.85, ,0.00, ,100.0, 
2008/6/2,08:00,0.0, ,189250, ,20.68, ,0.00, ,100.0, 
2008/6/2,09:00,0.0, ,189300, ,18.01, ,2.50, ,100.0, 
2008/6/2,10:00,0.0, ,189300, ,21.36, ,29.10, ,100.0, 
2008/6/2,11:00,0.6, ,189250, ,37.83, ,58.50, ,100.0, 
2008/6/2,12:00,1.1, ,189130, ,27.85, ,58.50, ,100.0, 
2008/6/2,13:00,2.0, ,189130, ,26.49, ,18.10, ,100.0, 
2008/6/2,14:00,1.5, ,189010, ,18.81, ,58.50, ,100.0, 
2008/6/2,15:00,1.0, ,188890, ,31.45, ,58.50, ,100.0, 
2008/6/2,16:00,1.9, ,188830, ,30.64, ,58.50, ,100.0, 
2008/6/2,17:00,3.8, ,188720, ,32.84, ,58.60, ,100.0, 
2008/6/2,18:00,4.1, ,188660, ,34.19, ,58.60, ,100.0, 
2008/6/2,19:00,4.8, ,188540, ,30.96, ,58.70, ,100.0, 
2008/6/2,20:00,5.8, ,188540, ,29.38, ,21.00, ,100.0, 
2008/6/2,21:00,6.4, ,188660, ,32.94, ,20.90, ,100.0, 
2008/6/2,22:00,2.1, ,188770, ,49.47, ,17.90, ,100.0, 
2008/6/2,23:00,3.5, ,188890, ,57.32, ,17.90, ,100.0, 
2008/6/2,24:00,4.2, ,189130, ,70.88, ,17.80, ,100.0, 
2008/6/3,01:00,0.9, ,189300, ,74.07, ,17.90, ,100.0, 
2008/6/3,02:00,0.6, ,189420, ,73.20, ,37.80, ,100.0, 
2008/6/3,03:00,2.9, ,189540, ,82.29, ,58.30, ,100.0, 
2008/6/3,04:00,1.6, ,189600, ,73.22, ,58.70, ,100.0, 
2008/6/3,05:00,0.4, ,189660, ,78.76, ,58.30, ,100.0, 
2008/6/3,06:00,1.5, ,189720, ,71.36, ,58.40, ,100.0, 
2008/6/3,07:00,2.3, ,189720, ,68.63, ,58.70, ,100.0, 
